gene	sample	impact	mutations	dnds	pvalue	lower	upper	flagged	flag_reason
NOTCH2--Ank_2	all_samples	nonsense	6	3.087304687500005	0.02298081	1.194041061401369	6.538232421875005	False	
NOTCH2--Ank_2	all_samples	essential_splice	1	1.09979248046875	0.9258654	0.0626803982257843	4.90045166015625	False	
NOTCH2--Ank_2	all_samples	truncating	7	2.4311523437500036	0.043969393	1.0278770351409925	4.8182373046875036	False	
NOTCH2--Ank_2	all_samples	nonsynonymous_splice	52	1.875000000000002	8.928776e-05	1.3868945312500016	2.4804687500000018	False	
CREBBP--exon_19_ENST00000262367_ENSE00001699420	all_samples	missense	10	2.8109375000000036	0.005643487	1.3981599426269549	4.985620117187503	False	
CREBBP--exon_19_ENST00000262367_ENSE00001699420	all_samples	nonsynonymous_splice	10	2.5234436035156285	0.011895955	1.2550627616047874	4.477789306640629	False	
NOTCH2--exon_20_ENST00000256646_ENSE00000913340	all_samples	missense	11	4.312493896484382	0.00010365248	2.2237465544045008	7.455194091796882	False	
NOTCH2--exon_20_ENST00000256646_ENSE00000913340	all_samples	nonsense	1	5.170310974121103	0.19762462	0.29283442717045594	23.5217514038086	False	
NOTCH2--exon_20_ENST00000256646_ENSE00000913340	all_samples	truncating	1	5.170310974121103	0.19762462	0.29283442717045594	23.5217514038086	False	
NOTCH2--exon_20_ENST00000256646_ENSE00000913340	all_samples	nonsynonymous_splice	12	4.373828125000006	4.4345856e-05	2.325087528228763	7.412768554687506	False	
CREBBP--exon_9_ENST00000262367_ENSE00001656158	all_samples	missense	1	0.12294998168945236	0.0015854836	0.12294998168945236	0.5428718566894524	False	
CREBBP--exon_9_ENST00000262367_ENSE00001656158	all_samples	nonsense	1	1.7621582031250018	0.6072284	0.09983232975006114	8.0359619140625	False	
CREBBP--exon_9_ENST00000262367_ENSE00001656158	all_samples	truncating	1	1.7621582031250018	0.6072284	0.09983232975006114	8.0359619140625	False	
CREBBP--exon_9_ENST00000262367_ENSE00001656158	all_samples	nonsynonymous_splice	2	0.2292977333068841	0.0063384175	0.03826884843409052	0.7108651161193842	False	
CREBBP--exon_13_ENST00000262367_ENSE00001638447	all_samples	missense	7	0.8765624999999999	0.7231123	0.3747348022460938	1.7096923828125004	False	
CREBBP--exon_13_ENST00000262367_ENSE00001638447	all_samples	nonsense	2	1.959375000000002	0.39797217	0.32125274658203157	6.291040039062502	False	
CREBBP--exon_13_ENST00000262367_ENSE00001638447	all_samples	truncating	2	1.959375000000002	0.39797217	0.32125274658203157	6.291040039062502	False	
CREBBP--exon_13_ENST00000262367_ENSE00001638447	all_samples	nonsynonymous_splice	9	0.999609375	0.9977961	0.4767786407470702	1.8235839843750004	False	
STAG2--exon_8_ENST00000371145_ENSE00002187452	all_samples	missense	17	3.053125000000004	0.00012540817	1.804225311279299	4.803613281250005	False	
STAG2--exon_8_ENST00000371145_ENSE00002187452	all_samples	nonsense	7	9.787890625000019	1.3828278e-05	4.106401443481452	19.659106445312517	False	
STAG2--exon_8_ENST00000371145_ENSE00002187452	all_samples	truncating	7	9.787890625000019	1.3828278e-05	4.106401443481452	19.659106445312517	False	
STAG2--exon_8_ENST00000371145_ENSE00002187452	all_samples	nonsynonymous_splice	24	3.740527343750006	1.7881393e-07	2.404422945976261	5.537402343750006	False	
RBM10--exon_15_ENST00000377604_ENSE00001305192	all_samples	missense	12	1.8554687500000022	0.054667354	0.9868008422851575	3.1396484375000018	False	
RBM10--exon_15_ENST00000377604_ENSE00001305192	all_samples	nonsense	28	33.85000000000006	0.0	21.143476562500034	52.67202148437506	False	
RBM10--exon_15_ENST00000377604_ENSE00001305192	all_samples	truncating	28	33.85000000000006	0.0	21.143476562500034	52.67202148437506	False	
RBM10--exon_15_ENST00000377604_ENSE00001305192	all_samples	nonsynonymous_splice	40	5.287109375000009	0.0	3.7629833030700746	7.219482421875009	False	
TP53--P53	all_samples	missense	116	45.96250000000009	0.0	37.34921096801765	56.05161132812509	False	
TP53--P53	all_samples	nonsense	1	5.331250000000008	0.18991238	0.30360412597656294	23.777294921875008	False	
TP53--P53	all_samples	truncating	1	3.4023406982421927	0.3091218	0.19386221557855635	15.096676635742192	False	
TP53--P53	all_samples	nonsynonymous_splice	117	41.90000000000008	0.0	34.07886291503912	51.04916992187508	False	
KMT2D--exon_43_ENST00000301067_ENSE00001273044	all_samples	missense	2	0.5765624999999996	0.3928995	0.09575897216796872	1.7917724609374996	False	
KMT2D--exon_43_ENST00000301067_ENSE00001273044	all_samples	nonsense	6	18.087500000000038	2.0861626e-06	6.827680206298843	39.870336914062534	False	
KMT2D--exon_43_ENST00000301067_ENSE00001273044	all_samples	truncating	6	18.087500000000038	2.0861626e-06	6.827680206298843	39.870336914062534	False	
KMT2D--exon_43_ENST00000301067_ENSE00001273044	all_samples	nonsynonymous_splice	8	2.094519042968752	0.064906836	0.9499674493074426	3.944494628906252	False	
NOTCH2--exon_28_ENST00000256646_ENSE00000913348	all_samples	missense	18	0.99375	0.97774494	0.5969836425781249	1.5448974609375001	False	
NOTCH2--exon_28_ENST00000256646_ENSE00000913348	all_samples	nonsense	11	7.539062500000014	8.34465e-07	3.7846410751342843	13.558349609375014	False	
NOTCH2--exon_28_ENST00000256646_ENSE00000913348	all_samples	truncating	11	7.539062500000014	8.34465e-07	3.7846410751342843	13.558349609375014	False	
NOTCH2--exon_28_ENST00000256646_ENSE00000913348	all_samples	nonsynonymous_splice	29	1.4763665199279798	0.055786848	0.9902030106354515	2.1135735511779803	False	
CREBBP--exon_22_ENST00000262367_ENSE00001670717	all_samples	missense	2	0.3035125732421869	0.037604153	0.05070193886756889	0.9449920654296868	False	
CREBBP--exon_22_ENST00000262367_ENSE00001670717	all_samples	nonsense	2	2.5000000000000036	0.26478136	0.4106127929687506	7.9650878906250036	False	
CREBBP--exon_22_ENST00000262367_ENSE00001670717	all_samples	truncating	2	2.5000000000000036	0.26478136	0.4106127929687506	7.9650878906250036	False	
CREBBP--exon_22_ENST00000262367_ENSE00001670717	all_samples	nonsynonymous_splice	4	0.5425773620605465	0.17966664	0.1675888092815875	1.2756095886230465	False	
KDM6A--exon_20_ENST00000611820_ENSE00001664216	all_samples	missense	1	0.27502593994140556	0.10256982	0.015693916678428635	1.2180191040039057	False	
KDM6A--exon_20_ENST00000611820_ENSE00001664216	all_samples	nonsense	1	4.698437500000008	0.22006959	0.2652542877197269	21.669873046875008	False	
KDM6A--exon_20_ENST00000611820_ENSE00001664216	all_samples	truncating	1	4.698437500000008	0.22006959	0.2652542877197269	21.669873046875008	False	
KDM6A--exon_20_ENST00000611820_ENSE00001664216	all_samples	nonsynonymous_splice	2	0.5191390991210934	0.3006643	0.08656974732875818	1.6134994506835936	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	all_samples	missense	28	1.443750000000001	0.07502204	0.9620996093750007	2.0797363281250014	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	all_samples	nonsense	54	26.13750000000005	0.0	18.37451965332035	36.694140625000045	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	all_samples	truncating	54	26.13750000000005	0.0	18.37451965332035	36.694140625000045	False	
KDM6A--exon_18_ENST00000611820_ENSE00000978495	all_samples	nonsynonymous_splice	82	3.5039062500000053	0.0	2.73108421325684	4.439575195312505	False	
NOTCH2--exon_5_ENST00000256646_ENSE00003720435	all_samples	missense	7	1.0750000000000002	0.852269	0.45929687500000005	2.0973388671875	False	
NOTCH2--exon_5_ENST00000256646_ENSE00003720435	all_samples	nonsense	5	8.999218750000018	0.00035256147	3.146131248474127	20.22541503906252	False	
NOTCH2--exon_5_ENST00000256646_ENSE00003720435	all_samples	truncating	5	8.999218750000018	0.00035256147	3.146131248474127	20.22541503906252	False	
NOTCH2--exon_5_ENST00000256646_ENSE00003720435	all_samples	nonsynonymous_splice	12	1.6983886718750016	0.09589034	0.9020100307464609	2.8843017578125014	False	
RBM10--exon_17_ENST00000377604_ENSE00001297542	all_samples	missense	12	1.0546875	0.8583009	0.5609094238281249	1.78466796875	False	
RBM10--exon_17_ENST00000377604_ENSE00001297542	all_samples	nonsense	43	23.326574707031295	0.0	16.126956088691983	33.0824340820313	False	
RBM10--exon_17_ENST00000377604_ENSE00001297542	all_samples	truncating	43	23.326574707031295	0.0	16.126956088691983	33.0824340820313	False	
RBM10--exon_17_ENST00000377604_ENSE00001297542	all_samples	nonsynonymous_splice	55	4.111718750000007	0.0	3.0732709121704147	5.391015625000007	False	
ARID1A--exon_17_ENST00000324856_ENSE00003460238	all_samples	missense	6	1.051171875	0.9041673	0.4161993789672852	2.1455322265624996	False	
ARID1A--exon_17_ENST00000324856_ENSE00003460238	all_samples	nonsense	30	27.380468750000052	0.0	16.8935230970383	43.74643554687505	False	
ARID1A--exon_17_ENST00000324856_ENSE00003460238	all_samples	truncating	30	27.380468750000052	0.0	16.8935230970383	43.74643554687505	False	
ARID1A--exon_17_ENST00000324856_ENSE00003460238	all_samples	nonsynonymous_splice	36	4.904689025878914	0.0	3.4169234406203084	6.814479064941414	False	
KMT2C--exon_11_ENST00000262189_ENSE00001666640	all_samples	missense	5	0.3701171874999995	0.00900811	0.13238357543945295	0.8034667968749994	False	
KMT2C--exon_11_ENST00000262189_ENSE00001666640	all_samples	nonsynonymous_splice	5	0.3362304687499994	0.0035774112	0.12023021697998026	0.7305175781249993	False	
KDM6A--exon_6_ENST00000611820_ENSE00003612563	all_samples	missense	8	2.864843750000004	0.011766672	1.3015101242065445	5.385595703125004	False	
KDM6A--exon_6_ENST00000611820_ENSE00003612563	all_samples	nonsense	9	24.02812500000005	0.0	11.19886346817019	45.396533203125045	False	
KDM6A--exon_6_ENST00000611820_ENSE00003612563	all_samples	truncating	9	24.02812500000005	0.0	11.19886346817019	45.396533203125045	False	
KDM6A--exon_6_ENST00000611820_ENSE00003612563	all_samples	nonsynonymous_splice	17	5.402343750000009	5.9604645e-08	3.1906402587890677	8.507812500000009	False	
KMT2D--exon_22_ENST00000301067_ENSE00001272859	all_samples	missense	10	4.334765625000006	0.00020754337	2.1554891967773466	7.694750976562506	False	
KMT2D--exon_22_ENST00000301067_ENSE00001272859	all_samples	nonsense	13	61.55000000000011	0.0	32.15285583496099	109.13178710937511	False	
KMT2D--exon_22_ENST00000301067_ENSE00001272859	all_samples	truncating	13	61.55000000000011	0.0	32.15285583496099	109.13178710937511	False	
KMT2D--exon_22_ENST00000301067_ENSE00001272859	all_samples	nonsynonymous_splice	23	8.900000000000016	0.0	5.665546264648449	13.277441406250016	False	
RBM10--exon_16_ENST00000377604_ENSE00001320068	all_samples	missense	22	4.483593750000007	0.0	2.8262015342712443	6.735180664062508	False	
RBM10--exon_16_ENST00000377604_ENSE00001320068	all_samples	nonsense	30	60.98906250000012	0.0	38.36941819190987	94.27519531250012	False	
RBM10--exon_16_ENST00000377604_ENSE00001320068	all_samples	truncating	30	60.98906250000012	0.0	38.36941819190987	94.27519531250012	False	
RBM10--exon_16_ENST00000377604_ENSE00001320068	all_samples	nonsynonymous_splice	52	9.65002441406252	0.0	7.128814415633692	12.77197265625002	False	
NOTCH2--exon_11_ENST00000256646_ENSE00003715919	all_samples	missense	32	12.056246948242212	0.0	8.232239967174845	17.02389831542971	False	
NOTCH2--exon_11_ENST00000256646_ENSE00003715919	all_samples	nonsense	9	39.51171875000007	0.0	18.30160551309589	75.22216796875007	False	
NOTCH2--exon_11_ENST00000256646_ENSE00003715919	all_samples	truncating	9	39.51171875000007	0.0	18.30160551309589	75.22216796875007	False	
NOTCH2--exon_11_ENST00000256646_ENSE00003715919	all_samples	nonsynonymous_splice	41	14.006250000000028	0.0	9.965584564209003	19.13869628906253	False	
RB1--exon_17_ENST00000267163_ENSE00000939679	all_samples	missense	5	0.5046874999999995	0.08864975	0.18101501464843733	1.0942871093749993	False	
RB1--exon_17_ENST00000267163_ENSE00000939679	all_samples	nonsynonymous_splice	5	0.44138183593749947	0.03706616	0.15828750610351544	0.9577392578124995	False	
KMT2D--exon_41_ENST00000301067_ENSE00003475225	all_samples	missense	12	3.811718750000006	0.00016713142	2.0240941619873074	6.472851562500006	False	
KMT2D--exon_41_ENST00000301067_ENSE00003475225	all_samples	nonsense	8	34.54960937500006	0.0	15.02674026370051	69.53618164062506	False	
KMT2D--exon_41_ENST00000301067_ENSE00003475225	all_samples	truncating	8	34.54960937500006	0.0	15.02674026370051	69.53618164062506	False	
KMT2D--exon_41_ENST00000301067_ENSE00003475225	all_samples	nonsynonymous_splice	20	5.837524414062511	0.0	3.5945819729566635	8.92224121093751	False	
STAG2--exon_10_ENST00000371145_ENSE00001764010	all_samples	missense	3	0.21484374999999928	0.0004772544	0.05320922851562485	0.5621337890624992	False	
STAG2--exon_10_ENST00000371145_ENSE00001764010	all_samples	nonsense	6	2.892187500000004	0.036568224	1.0774507904052748	6.512182617187504	False	
STAG2--exon_10_ENST00000371145_ENSE00001764010	all_samples	truncating	6	2.892187500000004	0.036568224	1.0774507904052748	6.512182617187504	False	
STAG2--exon_10_ENST00000371145_ENSE00001764010	all_samples	nonsynonymous_splice	9	0.5353515624999996	0.04429251	0.2536933517456053	0.9851806640624998	False	
NOTCH2--exon_31_ENST00000256646_ENSE00000913351	all_samples	missense	26	1.5119140625000016	0.05645013	0.9882975387573252	2.2095458984375016	False	
NOTCH2--exon_31_ENST00000256646_ENSE00000913351	all_samples	nonsynonymous_splice	26	1.4091796875000009	0.10989052	0.9213797378540045	2.059814453125001	False	
CREBBP--exon_14_ENST00000262367_ENSE00001594624	all_samples	missense	11	0.9503906249999999	0.8673785	0.49029716491699216	1.6443603515624998	False	
CREBBP--exon_14_ENST00000262367_ENSE00001594624	all_samples	nonsense	7	4.176562500000006	0.0029020905	1.731656990051272	8.562548828125006	False	
CREBBP--exon_14_ENST00000262367_ENSE00001594624	all_samples	truncating	7	4.176562500000006	0.0029020905	1.731656990051272	8.562548828125006	False	
CREBBP--exon_14_ENST00000262367_ENSE00001594624	all_samples	nonsynonymous_splice	18	1.349902343750001	0.2363354	0.8094925117492682	2.101245117187501	False	
CREBBP--exon_30_ENST00000262367_ENSE00000865712	all_samples	missense	13	1.209378051757813	0.5112896	0.6606391677260401	2.014431762695313	False	
CREBBP--exon_30_ENST00000262367_ENSE00000865712	all_samples	nonsense	1	1.5813476562500015	0.67296535	0.08979499816894539	7.224658203125001	False	
CREBBP--exon_30_ENST00000262367_ENSE00000865712	all_samples	truncating	1	1.5813476562500015	0.67296535	0.08979499816894539	7.224658203125001	False	
CREBBP--exon_30_ENST00000262367_ENSE00000865712	all_samples	nonsynonymous_splice	14	1.228884887695313	0.46342057	0.686695369780064	2.0125762939453127	False	
NOTCH2--exon_32_ENST00000256646_ENSE00000913352	all_samples	missense	19	2.343359375000003	0.0013634562	1.42733352661133	3.606176757812503	False	
NOTCH2--exon_32_ENST00000256646_ENSE00000913352	all_samples	nonsense	2	6.125000000000011	0.05002868	0.9998059082031268	19.83166503906251	False	
NOTCH2--exon_32_ENST00000256646_ENSE00000913352	all_samples	truncating	2	6.125000000000011	0.05002868	0.9998059082031268	19.83166503906251	False	
NOTCH2--exon_32_ENST00000256646_ENSE00000913352	all_samples	nonsynonymous_splice	21	2.4902282714843778	0.00035387278	1.5546929493546502	3.761590576171878	False	
ARID1A--exon_11_ENST00000324856_ENSE00001349752	all_samples	missense	27	5.600000000000009	0.0	3.7016381835937553	8.105493164062509	False	
ARID1A--exon_11_ENST00000324856_ENSE00001349752	all_samples	nonsense	14	36.818750000000065	0.0	19.807845897674593	63.513696289062565	False	
ARID1A--exon_11_ENST00000324856_ENSE00001349752	all_samples	truncating	14	36.818750000000065	0.0	19.807845897674593	63.513696289062565	False	
ARID1A--exon_11_ENST00000324856_ENSE00001349752	all_samples	nonsynonymous_splice	41	7.8375000000000155	0.0	5.595884399414073	10.679296875000016	False	
EP300--exon_28_ENST00000263253_ENSE00000655406	all_samples	missense	81	13.287402343750026	0.0	10.382160192728062	16.784106445312524	False	
EP300--exon_28_ENST00000263253_ENSE00000655406	all_samples	nonsense	7	6.9765621185302855	0.00012660027	2.913301156330859	14.114623641967786	False	
EP300--exon_28_ENST00000263253_ENSE00000655406	all_samples	truncating	7	6.9765621185302855	0.00012660027	2.913301156330859	14.114623641967786	False	
EP300--exon_28_ENST00000263253_ENSE00000655406	all_samples	nonsynonymous_splice	88	12.550000000000024	0.0	9.904078369140644	15.721997070312526	False	
ALL_GENES	all_samples	missense	4788	2.455468750000003	0.0	2.2829246902465847	2.645288085937503	False	
ALL_GENES	all_samples	nonsense	3845	17.637500000000035	0.0	15.8240752410889	19.684619140625035	False	
ALL_GENES	all_samples	essential_splice	1091	15.87968750000003	0.0	14.08098085403445	17.92436523437503	False	
ALL_GENES	all_samples	truncating	4936	17.42500000000004	0.0	15.946468200683631	19.05952148437504	False	
ALL_GENES	all_samples	nonsynonymous_splice	9724	3.6359130859375055	0.0	3.392474097013479	3.9014160156250055	False	
NOTCH2--exon_33_ENST00000256646_ENSE00000913353	P19_0053_BDO_01	missense	1	0.368331909179687	0.23258549	0.02119787216186522	1.6280975341796866	False	
NOTCH2--exon_33_ENST00000256646_ENSE00000913353	P19_0053_BDO_01	nonsynonymous_splice	1	0.3343749999999994	0.18166828	0.019503173828124984	1.4769531249999996	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0053_BDO_01	missense	2	0.7453124999999998	0.66345334	0.12417449951171872	2.317578125	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	P19_0053_BDO_01	nonsynonymous_splice	2	0.7087951660156248	0.60743654	0.11782191038131709	2.2041564941406246	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	P19_0053_BDO_01	missense	3	0.7110321044921872	0.53325975	0.17635820448398587	1.8548309326171872	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	P19_0053_BDO_01	nonsynonymous_splice	3	0.6296878814697262	0.38857305	0.15644967511296265	1.6440921783447262	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0053_BDO_01	missense	4	0.876513671875	0.78754807	0.27147727012634276	2.0453369140625	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0053_BDO_01	nonsense	5	12.568750000000025	6.592274e-05	4.44511520385743	27.664575195312523	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0053_BDO_01	truncating	5	12.568750000000025	6.592274e-05	4.44511520385743	27.664575195312523	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	P19_0053_BDO_01	nonsynonymous_splice	9	1.8084960937500019	0.10784924	0.8653394508361826	3.2837158203125014	False	
ARID1A--BAF250_C	P19_0053_BDO_01	missense	2	0.4778320312499995	0.23551327	0.07944381713867181	1.4812499999999993	False	
ARID1A--BAF250_C	P19_0053_BDO_01	nonsense	2	5.423437500000009	0.06224382	0.8954988098144547	17.05856933593751	False	
ARID1A--BAF250_C	P19_0053_BDO_01	truncating	2	5.423437500000009	0.06224382	0.8954988098144547	17.05856933593751	False	
ARID1A--BAF250_C	P19_0053_BDO_01	nonsynonymous_splice	4	0.8736328124999999	0.78328234	0.27060794830322266	2.0406250000000004	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0053_BDO_01	missense	1	0.30273590087890556	0.13836163	0.017432747483253463	1.3415542602539057	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0053_BDO_01	nonsense	2	4.307031250000008	0.099689245	0.7013436508178723	13.981713867187509	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0053_BDO_01	truncating	2	4.307031250000008	0.099689245	0.7013436508178723	13.981713867187509	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	P19_0053_BDO_01	nonsynonymous_splice	3	0.7935302734374999	0.6794312	0.19670057296752927	2.07587890625	False	
STAG2	P19_0053_BDO_01	missense	6	0.887891387939453	0.7682117	0.3512116917967796	1.8131843566894528	False	
STAG2	P19_0053_BDO_01	nonsynonymous_splice	6	0.7732421874999997	0.5140267	0.305905418395996	1.5789062499999993	False	
RB1	P19_0053_BDO_01	missense	3	0.47070312499999956	0.13830131	0.11707748413085928	1.2275390624999996	False	
RB1	P19_0053_BDO_01	nonsynonymous_splice	3	0.40703124999999946	0.06935257	0.10150329589843737	1.0619384765624993	False	
RB1--RB_A	P19_0053_BDO_01	missense	2	0.6416015148162839	0.49968582	0.10683734162710604	1.9916991710662835	False	
RB1--RB_A	P19_0053_BDO_01	nonsynonymous_splice	2	0.5430664062499996	0.33814996	0.09016819000244133	1.6850341796874995	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0053_BDO_01	missense	2	0.608204650878906	0.44498986	0.10113273978233334	1.887501525878906	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0053_BDO_01	nonsense	2	6.231298065185557	0.04782921	1.0230873558297766	19.919042205810555	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0053_BDO_01	truncating	2	6.231298065185557	0.04782921	1.0230873558297766	19.919042205810555	False	
KMT2C--exon_36_ENST00000262189_ENSE00003491000	P19_0053_BDO_01	nonsynonymous_splice	4	1.1047119140625004	0.84474367	0.34194145441055307	2.5866455078125004	False	
KMT2D	P19_0053_BDO_01	missense	51	1.4257568359375012	0.021781564	1.0559180140495308	1.8835205078125012	False	
KMT2D	P19_0053_BDO_01	nonsense	46	13.656250000000027	0.0	9.60668533325197	19.02124023437503	False	
KMT2D	P19_0053_BDO_01	essential_splice	6	5.8468750000000105	0.0008722544	2.2964418792724652	12.073681640625011	False	
KMT2D	P19_0053_BDO_01	truncating	52	11.525000000000025	0.0	8.378475646972674	15.530126953125027	False	
KMT2D	P19_0053_BDO_01	nonsynonymous_splice	103	2.463281250000003	0.0	1.9787342453002954	3.033959960937503	False	
NOTCH2--exon_34_ENST00000256646_ENSE00001123152	P19_0053_BDO_01	missense	3	1.1546875000000005	0.8089708	0.2866700744628908	3.0089355468750005	False	
NOTCH2--exon_34_ENST00000256646_ENSE00001123152	P19_0053_BDO_01	nonsense	1	6.728125000000012	0.1470437	0.382317962646485	30.147924804687513	False	
NOTCH2--exon_34_ENST00000256646_ENSE00001123152	P19_0053_BDO_01	truncating	1	6.728125000000012	0.1470437	0.382317962646485	30.147924804687513	False	
NOTCH2--exon_34_ENST00000256646_ENSE00001123152	P19_0053_BDO_01	nonsynonymous_splice	4	1.4586181640625013	0.47909224	0.45208317995071445	3.4093017578125018	False	
NOTCH2--EGF	P19_0053_BDO_01	missense	7	2.384375000000003	0.04543686	1.020384674072267	4.646337890625003	False	
NOTCH2--EGF	P19_0053_BDO_01	nonsense	4	17.637500000000035	9.202957e-05	5.4115419769287225	41.81901855468753	False	
NOTCH2--EGF	P19_0053_BDO_01	truncating	4	11.687500000000025	0.00045597553	3.6043379211425863	27.473632812500025	False	
NOTCH2--EGF	P19_0053_BDO_01	nonsynonymous_splice	11	3.3532226562500047	0.0008907318	1.7305843162536645	5.791577148437504	False	
RBM10	P19_0053_BDO_01	missense	25	10.712500000000023	0.0	6.978644409179703	15.660009765625023	False	
RBM10	P19_0053_BDO_01	nonsense	22	79.05000000000013	0.0	48.32032958984383	123.44086914062513	False	
RBM10	P19_0053_BDO_01	essential_splice	14	116.71250000000019	0.0	64.68910543441785	193.1602539062502	False	
RBM10	P19_0053_BDO_01	truncating	36	91.66250000000015	0.0	62.98683034896861	129.42922363281264	False	
RBM10	P19_0053_BDO_01	nonsynonymous_splice	61	22.062500000000046	0.0	16.729063034057646	28.559692382812543	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0053_BDO_01	missense	4	0.30034179687499934	0.0030483007	0.093359851837158	0.7025634765624993	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0053_BDO_01	nonsense	6	5.98125000000001	0.00083196163	2.3257545471191436	12.56938476562501	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0053_BDO_01	truncating	6	5.98125000000001	0.00083196163	2.3257545471191436	12.56938476562501	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	P19_0053_BDO_01	nonsynonymous_splice	10	0.6975585937499996	0.23363501	0.34706485748290994	1.2358886718749995	False	
CREBBP--exon_2_ENST00000262367_ENSE00001789080	P19_0053_BDO_01	missense	3	1.3082031250000008	0.6572726	0.3250424575805666	3.4084228515625004	False	
CREBBP--exon_2_ENST00000262367_ENSE00001789080	P19_0053_BDO_01	nonsynonymous_splice	3	1.2060546875000007	0.7530226	0.2996694946289064	3.145751953125001	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0053_BDO_01	missense	4	0.4147460937499995	0.040945947	0.12857795715332018	0.9689453124999996	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0053_BDO_01	nonsense	15	9.44687500000002	0.0	5.098793373107921	16.40610351562502	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0053_BDO_01	truncating	15	9.44687500000002	0.0	5.098793373107921	16.40610351562502	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	P19_0053_BDO_01	nonsynonymous_splice	19	1.6300777435302756	0.05348897	0.9924885534495128	2.5102046966552756	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	P19_0053_BDO_01	missense	4	1.5406250000000015	0.42209738	0.47710968017578165	3.6023925781250012	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	P19_0053_BDO_01	nonsynonymous_splice	4	1.4062255859375008	0.52000225	0.4354124832153323	3.2903808593750004	False	
CREBBP	P19_0053_BDO_01	missense	27	2.7562500000000036	8.761883e-06	1.8269769287109399	3.971459960937503	False	
CREBBP	P19_0053_BDO_01	nonsense	2	2.0082031250000023	0.38018382	0.3319760894775394	6.322167968750002	False	
CREBBP	P19_0053_BDO_01	essential_splice	2	6.410937500000012	0.044599414	1.0593724441528336	20.09257812500001	False	
CREBBP	P19_0053_BDO_01	truncating	4	3.075585937500005	0.059722126	0.9470394515991226	7.257714843750005	False	
CREBBP	P19_0053_BDO_01	nonsynonymous_splice	31	2.7874984741210977	1.6093254e-06	1.8985090943425922	3.9337387084960973	False	
KDM6A	P19_0053_BDO_01	missense	12	4.057812500000006	8.869171e-05	2.1613886260986357	6.864208984375006	False	
KDM6A	P19_0053_BDO_01	nonsense	4	13.237500000000026	0.00028574467	4.0668962097168055	31.435131835937526	False	
KDM6A	P19_0053_BDO_01	essential_splice	3	24.7875122070313	0.00024479628	6.121201588660491	65.2965454101563	False	
KDM6A	P19_0053_BDO_01	truncating	7	16.603125000000034	3.5762787e-07	7.066939392089859	32.619360351562534	False	
KDM6A	P19_0053_BDO_01	nonsynonymous_splice	19	5.618750000000009	0.0	3.4278320312500057	8.62717285156251	False	
CREBBP--exon_27_ENST00000262367_ENSE00003665970	P19_0053_BDO_01	missense	6	1.7343261718750018	0.21835238	0.686932735443116	3.5415771484375016	False	
CREBBP--exon_27_ENST00000262367_ENSE00003665970	P19_0053_BDO_01	nonsynonymous_splice	6	1.5751953125000018	0.30407953	0.6229329299926765	3.2139892578125018	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	P19_0053_BDO_01	nonsense	1	1.8992187500000022	0.56312376	0.10870429992675792	8.504443359375003	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	P19_0053_BDO_01	truncating	1	1.8992187500000022	0.56312376	0.10870429992675792	8.504443359375003	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	P19_0053_BDO_01	nonsynonymous_splice	1	0.15156254768371508	0.006824374	0.15156254768371508	0.6709717273712151	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	P19_0053_BDO_01	nonsense	1	6.169726562500013	0.16192967	0.3506196451187141	27.664477539062514	False	
